id,tweet,polarity,Clean
1468699618,skateboarder snowboarder breakdancer surfer NASA person               then ill be famous,4,skateboarder snowboarder breakdancer surfer nasa person ill famous
2198556918,Think I figured out my Xbox Live auto sign-in problem...but Live is down so I can't test it   Don't really want to broadcast my SSID tho.,0,think figured xbox live auto sign-in problem ... live can not test do not really want broadcast sid though
1467988951,@DrSecret Nice to meet you too buddy ,4,@drsecret nice meet buddy
2058997597,@Larissa_Ione I LOVED Taming the Fire! I emailed sydney croft with all the reasons why ,4,@larisa_ione loved taming fire emailed sydney croft reasons
1984821892,Aw man I've actual made myself sick by being hooked on nasal spray  my nose and throat are fucked ,0,aw man i've actual made sick hooked nasal spray nose throat fucked
2016400783,@mdietrich that`s why you should go for holiday as soon ! (whithout iPhone &amp; notebook) ,4,@mdietrich go holiday soon whithout iphone notebook
2015650812,I am still 98 yrs old on Facebook. How How How?   ,0,still yrs old facebok
1467862998,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? ",4,@lhawthorn coincidence stalking twitter feed gsoc news ;) i'm great thanks
2013303495,@ColinCancer HAHA  very funny! So what or who encouraged you to create a Twitter?,4,@colincancer haha funny encouraged create twitter
1467893730,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ",0,@alicayaba cute hey miss na seeing girls everyday
1687099098,road trip with the boy.  so far we have discovered an Obama cafe. haha,4,road trip boy far discovered obama cafe haha
2174872978,"@Ayerad no, well  i hope not. He could ha hasnt been at school fer a wile  but @koast08 doesnt believe he had cancer",0,@ayerad well hope could ha hasnt school fer wile @koast doesnt believe cancer
1977001369,@onehunnidt Amen to that. I hate the Lakers so I really hope Orlando takes it cuz the Cavs lost it ,0,@onehunidt amen hate lakers really hope orlando takes cavs lost
1977366061,very sad after cavs loss ,0,sad cavs loss
2299312882,Hoping that just a single #squarespace might get me another iPhone. I need a 3G to test against !! Tired of sacrificing my personal phone ,0,hoping single #squarespace might get another iphone need g test tired sacrificing personal phone
1992626346,follow @skate4cancer ! you know you all want to ,4,follow @skatecancer know want
1883651297,Just doesn't feel right withou my morning starbucks ,0,feel right withou morning starbucks
1998648827,"@MissyatWSU Why?  Seeing sad for you, Obama friend, and one whose the flames of liberalism power your objectives..  ",0,@misyatwsu seeing sad obama friend one whose flames liberalism power objectives ..
1981827282,Cavs are done.  My free time just increased.....  ,0,cavs done free time increased ...
1467853135,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well ,0,oh got macheist aps sweet did not get espreso serial though although said sent oh well
1467969172,I need to go to the bank tomorrow before I go broke... ,0,need go bank 2morrow go broke ...
2204312326,@peterfacinelli i was going to go to the twilight talk in sydney cause u were there. im not allowed stupid parents  your the best actor!!,0,@peterfacineli going go twilight talk sydney im alowed stupid parents best actor
2196295920,Beyonce's new single during which she says &quot;halo&quot; repeatedly makes me miss my xbox that much more ,0,beyonce's new single says halo repeatedly makes miss xbox much
1836158640,@thebig0  how can you dislike obama? he likes mustard! and hamburgers! and basketball!,0,@thebig dislike obama likes mustard hamburgers basketball
1467962336,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. ",0,heart broken every morning dropping foo pre school understand moms say heart broken
2204538772,Bedtime sneak attack headaches suck ,0,bedtime sneak attack headaches suck
2061729624,is sad that taylor swift's personality is a fake...she was my rolemodel ,0,sad taylor swift's personality fake ... rolemodel
2250871617,at sydneys going away party  its sad to see a very good friend move,0,sydneys going away party sad see good friend move
1694833593,am i living in Seattle with all this rain? Soggyboggyfoggy ,0,living seatle rain sogybogyfogy
2200634929,Taking care of my lil boy who is sick with a fever ,0,taking care lil boy sick fever
1467845157,Man Work is Hard ,0,man work hard
2237086916,home... have a headache. ,0,home ... headache
2061557825,wants an Xbox 360.  http://plurk.com/p/yzkzb,0,wants xbox
1468012988,@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite ,0,@nick_carter wait fanclub chat .. even tough favorite
1977900012,"Sigh..... Goodbye Cavs.  magic, please beat kobe.",0,sigh ... godbye cavs magic please beat kobe
1999475202,this ipod shuffle is not very shuffley ,0,ipod shuffle shufley
1467873004,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!,0,miss can not wait celebrate tar heel win weekend though
2178951399,I feel better after eating but I still don't feel great. I have an awful headache. ,0,feel better eating still do not feel great awful headache
2189852037,"Demographics for my Youtube channel.  96% Male, 4% Female.  And I still haven't gotten any hot dates out of it. ",0,demographics youtube channel male female still have not gotten hot dates
1467981027,im sooo sad right now  i need a hug,0,im sad right need hug
1994223180,poor cavs  i guess theres not gonna be a 23 vs. 24,0,poor cavs guess theres gona vs
2328960043,"Farah Fawcett &quot;golden-haired sex symbol of the late 1970s&quot; has died from cancer, aged 62 http://bit.ly/3zGsO Very sad ",0,farah fawcet golden-haired sex symbol late died cancer aged sad
1685791368,"Twitter sucks, I'm only on here to follow Ellen, Oprah and Shane  so I dont follow me because i'm never on here",0,twitter sucks i'm follow elen oprah shane do not follow i'm never
1977063562,"@KWEE79 HOW ABOUT NO SCORE, GIRL LEBRON LET US DOWN ",0,@kwe score girl lebron let us
2230277379,Gah! Headache! Gah!....also wayyy to many meetings ,0,gah headache gah ... also way many metings
2322933230,'adawiyah is having fever.  hope the other 2 are not.,0,adawiyah fever hope
2220829265,"says gugugud evening. inis, nwawala charger ko ng PSP.  urgh. http://plurk.com/p/11vcij",0,says good evening inis nwawala charger ko ng psp damn
1467928014,my throat is raw. ,0,throat raw
1823561126,Had to curtail my scooter ride due to rain...this place is geting like Seattle ,0,curtail scooter ride due rain ... place geting like seatle
1467910689,I miss watching Rocko's Modern Life. ,0,miss watching rocko's modern life
2249445420,us govt secrets - obama's non-transparency - eff drop charges   -national security excuse - http://www.eff.org/press/archives/2009/06/17,0,us govt secrets obama's non-transparency ef drop charges national security excuse
2235406211,"ha, the sun is shinin, shit! Got to do the garden  L:Oswestry, England, United Kingdom:",0,ha sun shinin shit got garden l oswestry england united kingdom
2208055547,"Damn bought 2 Xbox live games now cant download either of them  , live #fail",0,damn bought xbox live games can not download either live #fail
1969078318,"Oh Darn! the 1st game I downloaded for the PSP didn't, I had to DOWNLOAD AGAIN! ",0,oh darn st game downloaded psp did not download
1468012742,being bored at homee ,0,bored home
2048181575,just went through the Microsoft Company Store online to pre-checkout what stuff they have.. no xbox 360 premiums.. elite too costly ,0,went microsoft company store online pre-checkout stuff .. xbox premiums .. elite costly
1467834400,"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too ",0,blast gety villa hates sore throat day getting worse
1978466328,Am I seriously about to go to mcdonalds? No other option at this hour ,0,seriously go mcdonalds option hour
2054729633,Want to apologize to Facebook friends who don't want Tiller coverage. Can't seem to break the TwitSync function. Sorry. ,0,want apologize facebok friends do not want tiller coverage can not seem break twitsync function sorry
1467948434,Fell asleep . . . Really didn't mean too  *christina*,0,fell asleep . . . really did not mean christina
2011831968,"@SeattleRoll meep yeah.  hope she can tolerate the operation. so big, it shouldn't be easy.  ",0,@seatlerol mep yeah hope tolerate operation big easy
1977273857,The cavs lost   i am devastated! farmgirl@&lt;3,0,cavs lost devastated farmgirl
2188207346,"aunties house, aww they all went home to vegas ",0,aunties house aw went home vegas
2191181116,"@AmyriadfthINGs As far as I've read, some idiot let explode a homemade bomb in the crowd in Sao Paulo! Brazil gay minded? Forget it! ",0,@amyriadfthings far i've read idiot let explode homemade bomb crowd sao paulo brazil gay minded forget
1467943526,@pratama Same iMac came out $320 more in Indonesia than the States. ,0,@pratama imac came indonesia states
2058475045,Google contacts on Pre. Problem is that it imports all contacts while the iphone just imports 1 folder 'my contacts'. Have to clean'em up ,0,gogle contacts pre problem imports contacts iphone imports folder contacts clean'em
2234789490,seattle weather i just don't get you ,0,seatle weather do not get
1982089919,@winstano the new psp looks horrrrriiiiid ,0,@winstano new psp loks horrid
2256175084,has a headache ,0,headache
2015068049,"@cazp09 @Katynha wow, cancer does kill alot of people ",0,@cazp @katynha wow cancer kill alot people
2064298066,its 6am and I have been up since 9am yesterday...this is a serious problem!  Starbucks here I come!,0,since yesterday ... serious problem starbucks come
1564430868,only 3 weeks left in london ,0,weks left london
2213511769,Bored i Can't Even Go On YouTube? ,0,bored can not even go youtube
1467950649,@miamiiboii dead @ yu gettin on wen im leavin ,0,@miamiboi dead yu getin wen im leavin
1977006804,@AnnaCampos Poor King Jame  Next up: My Lakers against the Magic!,0,@anacampos poor king jame next lakers magic
2015927838,@realjohngreen  i wish i lived in sydney or melbourne,0,@realjohngren wish lived sydney melbourne
1977218475,Damn.... Cleveland lose  can't believe it..... Lebron got... Absoluty.... Shut .... Down.....,0,damn ... cleveland lose can not believe ... lebron got ... absoluty ... shut ... ...
2197449573,@McFlyingGirl aww...you fell off your bed??  i sorry....my mom has Oprah on...*eye roll*,0,@mcflyingirl aw ... fell bed sorry ... mother oprah ... eye roll
2323520632,"@MillyAye Short Stack are on tour - playing Sydney, Melb and Adelaide - no perth ",0,@milyaye short stack tour playing sydney melb adelaide perth
2285486212,Should really stop bricking his iPhone. OS 3 jailbreak seems to need restored regularly if Cydia crashes during an update. Annoying! ,0,really stop bricking iphone os jailbreak sems need restored regularly cydia crashes update annoying
1565260246,thanks fanny for your updates haha i should be in bed asleep but have been distracted by facebook/twitter yet again ,0,thanks fany updates haha bed asleep distracted facebok twitter yet
1467962502,Not feeling well and back hurts ,0,feeling well back hurts
2328961736,"@LisaP RIP Farrah Fawcett omg I didn't even know she had cancer. That is very sad news, she was a beautiful woman and actress ",0,@lisap Rest In Peace farah fawcet shocked did not even know cancer sad news beautiful woman actress
2326339033,is at home watching Criminal Minds and then Las Vegas and then.... forced myself to sleep!! ,0,home watching criminal minds las vegas ... forced sleep
2180551588,Sitting in starbucks wishing i had internet  stupid fredonia,0,sitting starbucks wishing internet stupid fredonia
2045826754,@khlovess22 imma check it out when I get home. my school blocked youtube ,0,@khloves ima check get home school blocked youtube
1468043967,@RachelCmrn I don't like goodnights ,0,@rachelcmrn do not like godnights
1677327208,Is sat Outside mcdonalds waiting for dale's mum. Its too early ,0,sat outside mcdonalds waiting dale's mum early
2065112787,@technologyfr8k no sadly I don't have an iPhone ,0,@technologyfrk sadly do not iphone
2263968292,"Places I want to go include Texas, New York, New Jersey, Seattle and LA. Can't they just give me the life I'd love. ",0,places want go include texas new york new jersey seatle la can not give life i'd love
1467881376,@huntermoore I don't want him to ever punch me.  ,0,@huntermore do not want ever punch
2321851914,"teary-eyed, hoping my cousin will find the strength to stay alive from cancer.. ",0,teary-eyed hoping cousin find strength stay alive cancer ..
2178538515,"Good Morning peoples, I missed McDonalds breakfast! ",0,good morning peoples mised mcdonalds breakfast
2185692150,"@Bay_B_Doll He got sick...all over.  After a warm bath, and tending to his fever, I had to take a warm bath after cleaning up...",0,@bay_b_dol got sick ... warm bath tending fever take warm bath cleaning ...
1467995759,@stephenkruiser So sorry to hear about your dog. ,0,@stephenkruiser sorry hear dog
1835068773,I have a headache ,0,headache
1965910428,Ugh.  Las #vegas airport is at a &quot;ground stop&quot; which means I'm stuck in the plane on the tarmac (again) at LAX.  ,0,damn las #vegas airport ground stop means i'm stuck plane tarmac lax
2200024228,"xbox live is down  no netflix, damn you MS",0,xbox live netflix damn ms
2068607669,"Gpsphone is no longer free by the update it asks for a donation , if you dont donate you cant update the gba emulator ",0,gpsphone longer free update asks donation do not donate can not update gba emulator
1992588914,mad because i have to watch Obama give his speech on why GM is now Obama motors while i should be watching the showcase on price is right ,0,mad watch obama give speech gm obama motors watching showcase price right
2183872750,this is now two in the row - burnt starbucks coffeee   #burntcoffee,0,two row burnt starbucks coffee #burntcofe
2324975630,"hiia people, im new on this please be nice im going though a ruff time with my nan whos dieing of cancer   xXx",0,hia people im new please nice im going though ruff time nan whos dieing cancer x
2053014136,@heybonnie they didn't play vegas at the sydney show last night either ,0,@heybonie did not play vegas sydney show last night either
2252575871,"for the first time since i got my iphone, tonight and tomorrow morn i think ill avoid twitter just in case i see something i dont want to ",0,first time since got iphone tonight 2morrow morn think ill avoid twitter case see something do not want
2196875175,im soooooooooooooo booooooooooooooooooorrrrrrrrrrrrred an i havent even been finished exams for a day  damn you xbox live. damn u to hell,0,im bored have not even finished exams day damn xbox live damn hell
2051552134,@shigirl2224 aww sorry ur feelin sick still hun.  i wrote ya a comment on facebook a few hrs ago-didya get it?i gotta b at gym by 9am  ...,0,@shigirl aw sorry felin sick still hun wrote comment facebok hours ago-didya get gota gym ...
1467892945,Poor Joshy is sick???   those damn tejanos!,0,poor joshy sick damn tejanos
2188456006,"is leaving Seattle tomorrow morning, and he's not going to lie, he's quite sad.  ",0,leaving seatle 2morrow morning he's going lie he's quite sad
1834551682,Weather in North London is struggling to make its mind up; To rain or not to rain... I think the former might happen ,0,weather north london struggling make mind rain rain ... think former might happen
1978117967,cavs lost   But we will come back!!!,0,cavs lost come back
1993983624,"@taylorswift13 @selenagomez @ddlovato Please pray for my friend's dog Mikey, he may has cancer ",0,@taylorswift @selenagomez @dlovato please pray friend's dog mikey may cancer
2202656941,NASA launch scrubbed again due to hydrogen leak at the same place ,0,nasa launch scrubbed due hydrogen leak place
1467838188,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times ,0,@marykatherine_q know heard afternoon wondered thing moscow behind times
2178474892,I think I have a little headache  maybe becuz I have to study History..? :o),0,think little headache maybe becuz study history .. :o)
1995125756,"feeling the need for some tea from Starbucks, but @valeriehanneken isn't here to join my coffee trip ",0,feeling need tea starbucks @valeriehaneken join coffee trip
2300456728,@rockstardriver bummer i wanted to meet u in seattle ,0,@rockstardriver bummer wanted meet seatle
1991365086,@j0ames meee!... too bad I live in Sydney! Make down under your next trip ,0,@james ... bad live sydney make next trip
1467824828,"@una_avion2010 Sorrry, I'm doing like 29823782 different things. Kevin Jonas' Girlfriend ",0,@una_avion sorry i'm like different things kevin jonas girlfriend
1467876016,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,0,think much past can not change deserved much wat got . .. still thinking gah
2194659289,Argh crap just remembered we go visitors over tonight  wanted to veg out and play xbox.,0,damn crap remembered go visitors tonight wanted veg play xbox
2298045525,i am very disappointed at president Obama for not wanting to help Iran.this may be the only chance for iran to have freedom ,0,disappointed president obama wanting help iran.this may chance iran freedom
1977177890,Awwwwwww poor Lebron can't win the division series  o well time for the lakers to beat the magic... I hope,0,aw poor lebron can not win division series well time lakers beat magic ... hope
2016351858,@mcdonalds being a fatty. ,0,@mcdonalds fatty
2209741368,i'm crying so much! i can't watch the mcfly videos in Brazil! they're so perfect! i wanted to go back in time! love ya!  i want them! ,0,i'm crying much can not watch mcfly videos brazil they're perfect wanted go back time love want
1565066429,@ccollinsmith You didn't do the trip to Chicago for #symp09 ?    Robbed!  Make up for it with a trip to Sydney instead  ,0,@colinsmith did not trip chicago #symp robed make trip sydney instead
1468024089,they killed off a character on one of my favorite shows and now i'm upset ,0,kiled character one favorite shows i'm upset
2250215455,@DavidssonAsa they're only shipping that shield to north america ,0,@davidsonasa they're shipping shield north america
1985383700,@miketopia my parents were supposed to be at vegas this weekend but didn't go  have enough fun for the both of us :] haha,0,@miketopia parents supposed vegas weekend did not go enough fun us :] haha
2211593537,contacting iPhone activation server - and thats as far as I go ,0,contacting iphone activation server thats far go
2303094286,The iPhone 3GS does not successfully repel fingerprints or smudges. I should have gotten a guard. ,0,iphone gs successfully repel fingerprints smudges gotten guard
1678330204,OMG my headache killing me ,0,shocked headache killing
2213258642,"I feel like I've not tweeted for so long, when in reality its been a day. I can't find my ipod ",0,feel like i've tweted long reality day can not find ipod
1467843470,@mrsaintnick hey! i'm leavin in the morning... ,0,@mrsaintnick hey i'm leavin morning ...
1467910995,Wait should I eat?? Or be skinny for vegas!! I'm hungry! ,0,wait eat skinny vegas i'm hungry
1990311051,"PLEASE does anyone have youtube links to the mtv backstage stuff, the flash upgrade nearly killed my computer   HELP!!!",0,please anyone youtube links mtv backstage stuff flash upgrade nearly kiled computer help
1467843740,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! ,0,mother might breast cancer find anything like wk i'm worried
1468007877,my little pinky finger hurts so much.. ,0,little pinky finger hurts much ..
1977093951,@ Starbucks Windward Mall lovin the AC� Home is too hot to work ,0,starbucks windward mall loving ac � home hot work
1555924488,@GpaHill not really. England and Sweden (and perhaps more) have it too. But ours' punishment is extremely harsh ,0,@gpahil really england sweden perhaps punishment extremely harsh
1467821338,"Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. ",0,put vacation photos online yrs ago computer crashed forget name site
2178689005,http://twitpic.com/7gteh - Not wanting to leave Vegas~ ,0,wanting leave vegas
1976893280,@AsianPersuazion lmao idc bout the cavs my team lost yesterday ,0,@asianpersuazion very funny idc cavs team lost yesterday
1880216800,@bowtonos Friday dash to the airport in peak hour sydney traffic + rain - pint ,0,@bowtonos friday dash airport peak hour sydney traffic rain pint
2066439491,Selena made me want to go to starbucks ,0,selena made want go starbucks
2252729246,My brothers-in-law tom and @rnchell spent an hour looking for breakfast in the ghetto  we failed and found an aweful mcdonalds...,0,brothers-in-law tom @rnchel spent hour looking breakfast ghetto failed found aweful mcdonalds ...
2301116851,Am so tired!! I have a poorly twin with a fever and diahorrea ,0,tired poorly twin fever diahorea
2324973768,I'm feeling very nasaly today ,0,i'm feeling nasaly today
1468011003,@winggato no free comp lol ,0,@wingato free comp very funny
2228061547,@Hail_Mary_Jane Did you know Obama id signing a new bill to give the FDA cntrol of the tabacco industry. no more flavored dutches ,0,@hail_mary_jane know obama id signing new bill give fda cntrol tabaco industry flavored dutches
2205391108,I'm always in school everytime Tom tweets  @TomFelton Please tweet in the afternoon (in England time) (((((,0,i'm always school everytime tom twets @tomfelton please tweet afternoon england time
2200782019,never did my math hw or studied for anything else. oops. now i have to put all my songs on my ipod cause they got deleted  then bed,0,never math homework studied anything else ops put songs ipod got deleted bed
2001952310,i miss my PSP ,0,miss psp
1990612724,god i get feckin nose spray for my hayfever now my eyes are icthy as fuck!!!!!!!! why does summer do this to me ,0,god get feckin nose spray hayfever eyes icthy fuck summer
2212752005,"iPhone won't update yet, can't seem to get to the 'activation-server', and the 'More info' button shows a 404.. great ",0,iphone update yet can not seem get activation-server info button shows .. great
1468006169,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,0,@ashman complaint facebok they've changed much confusing
2048116759,Mcdonalds. Quiznos. And Starbucks. I feel fat ,0,mcdonalds quiznos starbucks feel fat
1467948521,"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ",0,@keleyrowe hey remember time used friends ;) damn vomit sick need sleep
1467960840,@daniela_95616 my english professor would be ashamed. ,0,@daniela_ english professor would ashamed
1467908672,@duchess_rebecca Man... intervention is soo sad ,0,@duches_rebeca man ... intervention sad
2051768039,@xerocint Nice. I wish I hadn't updated my PSP's firmware. ,0,@xerocint nice wish had not updated psp's firmware
2064220891,"Going home to Sydney tomorrow. I hope I won't get too bored at home, also, I have a strange feeling I will miss people in Canberra a lot ",0,going home sydney 2morrow hope get bored home also strange feeling miss people canbera lot
1467815923,some1 hacked my account on aim  now i have to make a new one,0,hacked account aim make new one
1467843075,sadly is going to bed. ,0,sadly going bed
2182757031,having an upstairs downstairs fight over the sky+ with my step dad. i want oprah and he want's have i got news for you.... he won ,0,upstairs downstairs fight sky step dad want oprah want's got news ...
2052945734,Feeling quite sorry for England cricket team at the moment  They did not have a great game yesterday,0,feeling quite sorry england cricket team moment great game yesterday
1467813985,@alydesigns i was out most of the day so didn't get much done ,0,@alydesigns day did not get much done
2321718311,My hard drive left seattle at 9:15.  Where oh where is my hard drive now?  Come here hard drive ,0,hard drive left seatle oh hard drive come hard drive
2058287544,"My suitcase has been with me to england, greece, italy, france, china, philippines and more, this may be its last trip ",0,suitcase england grece italy france china philipines may last trip
2204254785,@OhRikki lmao. I dont wanna be the official child molester of twitter though  Obama already stole that title from me :/ Fuckin Jagerbombs.,0,@ohriki very funny do not wanna official child molester twitter though obama already stole title :/ fuckin jagerbombs
1467873467,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,0,monkeys found twin wont even write back i'm heartbroken
2002295494,The new PSP looks crap!  Such a disappointment after the conceot pics that were floating around ,0,new psp loks crap disappointment conceot pics floating around
2065492998,"@enia59 Aw, hun! You're gonna make me cry  You will get to england! Course you will &amp; ur doing well at college aren't you? xxx",0,@enia aw hun gona make cry get england course well college x
2323267041,My soarthroats and coughs have been joined by fellow fever and flue. It's like a gathering of illnesses!... Did I get struck by the H1N1? ,0,soarthroats coughs joined fellow fever flue like gathering ilneses ... get struck hn
1989507515,I cant sleep  and i think im getting a fever ,0,can not sleep think im getting fever
1468032869,I feel like shit. This is NOT the way I want to spend my birthday's eve ,0,feel like shit way want spend birthday's eve
2258669719,wow. worst headache in months. someone make it stop. ,0,wow worst headache months someone make stop
1468056420,definitely no vacation for me...   http://plurk.com/p/mzygb,0,definitely vacation ...
1696002096,@Eriberto1 Thanks! I'm just being picky cause I don't want to have a 6am flight leaving Vegas coming back ,0,@eriberto thanks i'm picky do not want flight leaving vegas coming back
2213070982,fuck oprah is sad today ,0,fuck oprah sad today
2214054318,wants to go back to Texas.  They don't have hot and spicy chicken sandwiches or styrofoam cups at McDonalds here!  ,0,wants go back texas do not hot spicy chicken sandwiches styrofoam cups mcdonalds
2327606888,remember that badass lady who treated herself for breast cancer at the South Pole? she passed away  http://tinyurl.com/lfttsc,0,remember badas lady treated breast cancer south pole pased away
2254851716,I wish i was going to a Taylor Swift concert this summer...Sigh.. ,0,wish going taylor swift concert summer ... sigh ..
1881273176,@taylorswift13 please come back to australia taylor!!! i missed going to sydney concert as i was sick with bronchitis ,0,@taylorswift please come back australia taylor mised going sydney concert sick bronchitis
1956572302,I really need to stop checking my Facebook every 3 seconds hoping there's a message from Kyle ,0,really need stop checking facebok every seconds hoping there's message kyle
2051295386,"Up for DMB, dr., then slept all day. Have a fever, no big deal, but Dad couldn't come down tonight.  Here's hoping for next weekend!",0,dmb dr slept day fever big deal dad could not come tonight here's hoping next weekend
2261237952,@Kianasaurus - Bear just crunched my leg ,0,@kianasaurus bear crunched leg
2251309912,@sanasaleem should have turned me into muffin ,0,@sanasalem turned muffin
2241285303,No C&amp;O youtube video.    At least not today.,0,see youtube video least today
2247050265,@rjman23 waiting for the iPod touch 3.0 jailbreak for pc to come out....itouch4life said it's not gonna be out today ,0,@rjman waiting ipod touch jailbreak computer come ... itouchlife said gona today
2070258875,"@TikkaMadsen @gogomago what are you two up to?  Ah shit, Miguel's gone?   I wonder if he blames Obama for Twitter, LOL...",0,@tikamadsen @gogomago two ah shit miguel's gone wonder blames obama twitter very funny ...
1977239986,Well there goes my hope of seeing a lebron-kobe faceoff in the finals... Good riddance &amp; good nite ,0,well goes hope seeing lebron-kobe faceof finals ... good riddance good to night
2063614631,It's not fair no one I like tours England ,0,fair one like tours england
2208339642,Doing homework  cannot be bothered. Putting my PSP on ebay as i don't need and i need some money.,0,homework cannot bothered puting psp ebay do not need need money
2199478469,@TKayla Beware.  Atlantic City casinos are not nearly as generous as those in Vegas.  Even the Enchanted Unicorn ate all my monies ,0,@tkayla beware atlantic city casinos nearly generous vegas even enchanted unicorn ate monies
1467835880,Poor cameron (the hills) ,0,poor cameron hils
1976973294,Its over 4 the cavs!!! My last hope down the drain ,0,cavs last hope drain
2213834630,@starbucksqueen I'm sorry ,0,@starbucksquen i'm sorry
1960752399,"@leilaanasazi: I'm sure lots of that studio equipment was collected analog stuff that can't be bought anymore.    seriously, condolences.",0,@leilanasazi i'm sure lots studio equipment collected analog stuff can not bought anymore seriously condolences
2299353244,"sisters left to england  so I'm taking her room, haha. Major cleaning to be done. Especially the bathroom.",0,sisters left england i'm taking room haha major cleaning done especially bathroom
2046729438,@ImCirocObama on W. Northrup....but its pretty much all gone  lol,0,@imcirocobama w northrup ... pretty much gone very funny
2191165119,God I'm still sad !  I wanted to go to the Jonas Brothers show in London ! I'd kill to see the Jonas Brothers and McFly playing together,0,god i'm still sad wanted go jonas brothers show london i'd kill see jonas brothers mcfly playing together
2204788210,Why does it ALWAYS rain in England even when its supposed to be Summer? ,0,always rain england even supposed summer
2199753663,"@spikezezel me dislikes, idc abt 'sweet home alabama' being ripped off, but the 'werewolves of london' ruining makes me sad ",0,@spikezezel dislikes idc abt sweet home alabama riped werewolves london ruining makes sad
1467900037,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,0,stupid movies watched ... mirors damn ... stoped Rest In Peace
2012731165,@slewlakers that's was I was thinking  shit hope he does!,0,@slewlakers that's thinking shit hope
1976896894,watching the cavs get their butts kicked by orlando ,0,watching cavs get buts kicked orlando
1996047169,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.,0,thought paulo 2morrow grand day ayr rd degree burns likely skin cancer
1685808674,@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. ,0,@realkidpoker wolverine know i'm never gona receive twitter reply get meet vegas trip year
2260086124,About to lose a respected friend to cancer ,0,lose respected friend cancer
1467843624,laid around too much today... now my head hurts ,0,laid around much today ... head hurts
2288055599,@youngobama ok baby! damn son just ate the last piece  sorry,0,@youngobama ok baby damn son ate last piece sorry
2193348422, @iggigg too busy to see me in London this evening. What is a boy to do?,0,@igig busy see london evening boy
1833983889,"Splitting headache. Seriously. It feels like the left side of my head is going to fall off. (At this point, I kind-of wish it would.)   ",0,splitting headache seriously fels like left side head going fall point kind-of wish would
2017147028,"@modernmod yeah, last year we had to put Lucky (a rescue) to sleep due to cancer as well.  Very sorry to hear about Benny @AdamSchwabe  ",0,@modernmod yeah last year put lucky rescue sleep due cancer well sorry hear benny @adamschwabe
2002280235,OMG. I hate missing dr. Oz on Oprah. ,0,shocked hate missing dr oz oprah
2286027754,Very upsetting day today...... Found out my Boxer has cancer    I wish dogs could live as long as humans,0,upsetting day today ... found boxer cancer wish dogs could live long humans
2231119888,"xboxmafiya its cool, I let my hopes get 2 high thinkin he was gunna make it to my graduation  so im kinda bummed.",0,xboxmafiya cool let hopes get high thinkin guna make graduation im kind a bummed
2221808074,OMG!! I am SOOO sleepy driving 2 my clinical externship site  StarBucks...here she comes!!,0,shocked sleepy driving clinical externship site starbucks ... comes
1467817225,@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...,0,@cocomix ill tell story later good day ill workin like three hours ...
2228487470,just got the red ring of death on xbox360... second time it's happened well there goes playing ghostbusters ,0,got red ring death xbox ... second time hapened well goes playing ghostbusters
1759814709,tried to upload 130 pics thru iPhone flickit app. Epic fail... ,0,tried upload pics trough iphone flickit ap epic fail ...
1834582851,i got a realy bad headache ,0,got realy bad headache
1792475727,I need tickets to see Taylor Swift! If only I could live closer to a BIG city! I would have so much more of an opportunity. College=poor ,0,need tickets see taylor swift could live closer big city would much opportunity college =p
2264895810,back in England missin my Vegas friends ,0,back england misin vegas friends
1468032622,Sad about Kutner being killed off my fav show House! ,0,sad kutner kiled favourite show house
1977278236,...no more Lebron ,0,... lebron
1686214648,I want mcdonalds but the stupid lady on the line said their stupid people are busy ,0,want mcdonalds stupid lady line said stupid people busy
2197233018,@mmitchelldaviss My Xbox Live isn't working either ,0,@mitcheldavis xbox live working either
1974660293,@TVreeland Aww Denver Nuggets.. you tried  Better luck next time. Darn Lakers.,0,@tvreland aw denver nugets .. tried better luck next time darn lakers
1467882491,@ThaStevieG but what I really want is my old bass back ,0,@thastevieg really want old bass back
2190857722,Think I've got hayfever ,0,think i've got hayfever
